Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;17;2.0;9773;1;1;124.0;1;1;1;4;4;127.9;1;0;0;1;1;0;20.0;0;0.0;6.0;11.0;3.0;13.666666666666666;0.0;0.0;6.0;13.0;4.0;10.25;0.0;9.4;-0.8;-3.12;Enrolled
1;1;2.0;9147;1;1;128.0;1;1;1;9;6;120.3;0;0;0;1;1;0;19.0;0;0.0;5.0;9.0;5.0;10.8;0.0;0.0;5.0;13.0;2.0;13.5;0.0;8.9;1.4;3.51;Enrolled
1;51;1.0;8014;0;1;120.0;1;1;1;4;4;128.5;0;0;1;0;1;0;26.0;0;2.0;8.0;13.0;4.0;10.5;0.0;5.0;10.0;16.0;7.0;10.428571428571429;0.0;12.4;0.5;1.79;Dropout
2;39;1.0;9003;1;1;133.1;1;37;37;8;7;150.0;0;0;0;1;1;0;31.0;0;0.0;6.0;10.0;6.0;15.0;0.0;0.0;6.0;11.0;5.0;12.5;0.0;13.9;-0.3;0.79;Graduate
1;1;1.0;9773;1;1;142.0;1;1;19;9;9;136.1;0;0;1;1;1;1;19.0;0;0.0;6.0;6.0;6.0;12.666666666666666;0.0;0.0;6.0;6.0;6.0;14.0;0.0;16.2;0.3;-0.92;Graduate
1;39;1.0;9773;1;19;100.0;1;37;37;0;0;128.0;1;0;0;1;1;0;28.0;0;0.0;6.0;7.0;6.0;13.166666666666666;0.0;0.0;6.0;6.0;6.0;13.666666666666666;0.0;7.6;2.6;0.32;Graduate
1;1;1.0;171;1;1;149.0;1;19;37;9;9;158.1;1;0;0;1;1;1;20.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.8;1.4;1.74;Graduate
2;1;2.0;8014;0;1;110.0;1;37;1;9;10;108.7;1;0;0;1;0;0;43.0;0;0.0;6.0;6.0;6.0;13.0;0.0;0.0;6.0;6.0;6.0;12.5;0.0;9.4;-0.8;-3.12;Graduate
1;39;1.0;171;1;19;133.1;101;1;19;2;7;110.0;0;0;0;1;1;1;25.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.5;2.8;-4.06;Dropout
1;39;1.0;9238;1;19;133.1;1;37;37;9;9;120.0;0;1;1;1;0;0;40.0;0;0.0;6.0;13.0;2.0;10.0;0.0;0.0;6.0;10.0;1.0;15.0;0.0;16.2;0.3;-0.92;Dropout
1;44;1.0;9085;1;39;150.0;6;5;4;1;1;150.0;0;0;0;1;0;0;20.0;1;2.0;6.0;7.0;6.0;13.333333333333334;0.0;1.0;6.0;16.0;5.0;13.375;0.0;12.4;0.5;1.79;Graduate
2;39;1.0;8014;0;12;133.1;1;37;37;9;1;113.0;0;0;0;1;0;0;46.0;0;0.0;6.0;13.0;3.0;12.333333333333334;0.0;0.0;6.0;6.0;6.0;13.333333333333334;0.0;11.1;0.6;2.02;Graduate
1;51;1.0;33;1;1;121.0;1;19;37;5;7;118.6;0;0;0;1;0;0;26.0;0;14.0;21.0;23.0;20.0;13.181818181818182;0.0;10.0;14.0;18.0;14.0;11.642857142857142;0.0;8.9;1.4;3.51;Graduate
2;39;1.0;9500;1;1;133.1;1;3;1;5;5;148.8;0;0;0;1;0;1;34.0;0;0.0;7.0;7.0;6.0;12.513333333333334;0.0;0.0;8.0;9.0;7.0;13.071428571428571;0.0;12.4;0.5;1.79;Graduate
1;18;3.0;9853;1;1;122.0;1;38;37;9;5;120.3;1;0;0;1;0;0;19.0;0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;10.8;1.4;1.74;Dropout
1;1;6.0;9500;1;1;143.0;1;19;19;9;9;127.0;1;0;0;1;0;1;18.0;0;0.0;8.0;8.0;7.0;13.585714285714284;0.0;0.0;8.0;8.0;7.0;13.585714285714284;0.0;12.7;3.7;-1.7;Graduate
1;1;1.0;9556;1;1;123.0;1;19;19;4;9;113.8;1;0;0;1;0;0;18.0;0;0.0;7.0;9.0;7.0;11.155555555555557;0.0;0.0;8.0;10.0;8.0;11.425;0.0;12.7;3.7;-1.7;Graduate
1;39;1.0;8014;0;1;120.0;1;38;37;9;7;108.0;0;0;0;1;1;1;37.0;0;1.0;7.0;9.0;6.0;11.857142857142858;0.0;1.0;6.0;7.0;5.0;12.0;0.0;13.9;-0.3;0.79;Graduate
1;17;1.0;171;1;1;114.0;1;19;38;9;7;129.1;0;0;0;1;1;1;23.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.4;-0.8;-3.12;Graduate
1;43;1.0;9070;1;1;114.0;1;19;38;9;7;135.9;0;0;0;1;1;0;26.0;0;9.0;14.0;14.0;14.0;14.0;0.0;7.0;13.0;13.0;13.0;13.615384615384617;0.0;15.5;2.8;-4.06;Graduate
1;10;2.0;9773;1;1;154.4;22;19;38;3;5;154.4;1;0;0;0;0;0;18.0;1;0.0;6.0;8.0;5.0;12.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;10.8;1.4;1.74;Dropout
1;15;1.0;9500;1;1;190.0;108;3;2;122;4;190.0;1;0;0;1;0;0;18.0;1;0.0;7.0;15.0;4.0;11.575;0.0;0.0;7.0;10.0;5.0;12.419999999999998;0.0;12.4;0.5;1.79;Enrolled
1;17;4.0;9500;1;1;136.0;1;3;3;2;2;132.5;1;0;0;1;0;0;19.0;0;0.0;7.0;8.0;7.0;13.198571428571428;0.0;0.0;8.0;8.0;8.0;13.0625;0.0;11.1;0.6;2.02;Graduate
1;10;2.0;9085;1;1;163.3;22;19;1;4;9;163.3;0;0;0;1;0;0;18.0;1;0.0;6.0;10.0;6.0;13.5;0.0;0.0;6.0;12.0;6.0;12.0;0.0;12.4;0.5;1.79;Graduate
1;1;1.0;9670;1;1;126.0;1;1;3;4;3;122.5;1;0;0;1;0;0;19.0;0;0.0;6.0;6.0;6.0;13.333333333333334;0.0;0.0;6.0;8.0;5.0;12.8;0.0;8.9;1.4;3.51;Dropout
1;17;4.0;9119;1;1;122.0;62;1;1;191;171;121.0;1;0;0;1;1;0;20.0;1;0.0;5.0;10.0;4.0;14.25;0.0;0.0;5.0;14.0;1.0;10.0;0.0;8.9;1.4;3.51;Enrolled
1;17;1.0;9070;1;1;137.0;1;1;1;1;5;131.8;0;0;0;1;0;1;22.0;0;0.0;6.0;7.0;6.0;12.166666666666666;0.0;0.0;6.0;9.0;4.0;12.0;0.0;9.4;-0.8;-3.12;Graduate
1;1;3.0;9500;1;1;139.0;1;19;1;9;5;135.0;1;0;0;1;0;1;18.0;0;0.0;8.0;8.0;7.0;12.214285714285714;0.0;0.0;8.0;8.0;7.0;12.214285714285714;0.0;12.7;3.7;-1.7;Graduate
1;17;1.0;9254;1;1;142.0;1;19;39;5;4;141.7;0;0;0;1;0;1;18.0;0;0.0;6.0;8.0;6.0;12.666666666666666;0.0;0.0;6.0;6.0;6.0;13.0;0.0;13.9;-0.3;0.79;Graduate
1;1;3.0;9773;1;1;133.1;1;38;38;5;5;131.3;1;0;0;1;0;1;18.0;0;0.0;6.0;7.0;6.0;12.285714285714286;0.0;0.0;6.0;6.0;6.0;13.5;0.0;8.9;1.4;3.51;Graduate
1;1;6.0;9254;1;1;126.0;1;38;37;5;7;123.9;1;0;0;1;0;1;18.0;0;0.0;6.0;7.0;6.0;13.0;0.0;0.0;6.0;6.0;6.0;13.0;0.0;12.4;0.5;1.79;Graduate
1;1;2.0;9254;1;1;131.0;1;4;3;7;4;126.1;1;0;0;1;0;0;18.0;0;0.0;6.0;8.0;6.0;12.142857142857142;0.0;0.0;6.0;6.0;6.0;11.166666666666666;0.0;8.9;1.4;3.51;Graduate
1;17;6.0;9500;1;1;131.0;1;1;19;7;7;126.5;1;0;0;1;0;1;19.0;0;0.0;7.0;8.0;7.0;13.875714285714285;0.0;0.0;8.0;9.0;7.0;13.085714285714284;0.0;11.1;0.6;2.02;Graduate
1;17;1.0;9853;1;1;108.0;1;19;1;5;5;107.3;0;0;0;1;0;0;20.0;0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;15.5;2.8;-4.06;Dropout
1;17;4.0;9238;1;1;133.1;1;1;19;9;5;95.0;1;0;0;1;0;1;19.0;0;0.0;6.0;12.0;6.0;11.666666666666666;0.0;0.0;6.0;7.0;0.0;0.0;0.0;15.5;2.8;-4.06;Dropout
1;1;2.0;9085;1;1;122.0;1;3;1;4;7;116.1;1;0;0;1;0;0;18.0;0;0.0;6.0;13.0;6.0;13.153846153846152;0.0;0.0;6.0;12.0;3.0;11.0;0.0;15.5;2.8;-4.06;Graduate
1;1;4.0;9070;1;1;143.0;1;1;1;9;7;134.6;1;0;0;1;0;1;18.0;0;0.0;6.0;6.0;6.0;14.5;0.0;0.0;6.0;6.0;6.0;12.833333333333334;0.0;12.4;0.5;1.79;Dropout
1;17;6.0;9500;1;1;135.0;1;19;19;7;7;128.0;1;0;0;1;0;1;18.0;0;0.0;7.0;7.0;7.0;14.44142857142857;0.0;0.0;8.0;8.0;8.0;13.65625;0.0;11.1;0.6;2.02;Graduate
1;17;2.0;9773;1;1;148.0;1;3;38;2;6;144.2;1;0;0;1;0;0;18.0;0;0.0;6.0;6.0;6.0;15.166666666666666;0.0;0.0;6.0;7.0;6.0;14.285714285714286;0.0;12.4;0.5;1.79;Graduate
1;17;1.0;9147;1;1;134.0;1;19;38;4;8;129.5;0;0;0;1;0;1;18.0;0;0.0;5.0;5.0;5.0;11.6;0.0;0.0;5.0;12.0;4.0;12.625;0.0;10.8;1.4;1.74;Graduate
1;17;1.0;9773;1;1;122.0;1;1;1;4;7;116.8;1;0;1;1;0;0;18.0;0;0.0;6.0;6.0;6.0;11.666666666666666;0.0;0.0;6.0;6.0;6.0;12.333333333333334;0.0;16.2;0.3;-0.92;Graduate
1;44;1.0;9003;1;39;160.0;1;37;38;9;6;160.0;0;0;0;1;0;1;20.0;0;0.0;6.0;8.0;6.0;12.625;0.0;0.0;6.0;10.0;6.0;13.2;0.0;16.2;0.3;-0.92;Graduate
1;16;2.0;9238;1;1;126.0;1;38;37;3;5;127.1;1;0;0;1;0;1;19.0;0;0.0;6.0;14.0;3.0;12.666666666666666;0.0;0.0;6.0;7.0;6.0;11.0;0.0;9.4;-0.8;-3.12;Graduate
1;17;1.0;9130;1;1;138.0;1;2;19;2;6;126.3;1;0;0;1;0;1;18.0;0;0.0;6.0;7.0;6.0;12.833333333333334;1.0;0.0;6.0;8.0;6.0;13.0;0.0;8.9;1.4;3.51;Enrolled
1;1;1.0;9238;1;1;115.0;1;38;38;8;7;112.9;1;0;0;1;0;1;19.0;0;0.0;6.0;7.0;6.0;11.857142857142858;0.0;0.0;6.0;8.0;6.0;13.142857142857142;0.0;12.4;0.5;1.79;Graduate
1;17;2.0;9853;1;1;141.0;1;3;1;1;5;130.2;1;0;0;1;0;0;19.0;0;0.0;6.0;8.0;5.0;11.4;1.0;0.0;6.0;7.0;4.0;10.75;0.0;12.7;3.7;-1.7;Enrolled
1;43;1.0;9130;1;1;100.0;41;3;4;3;2;100.0;0;0;0;1;0;0;19.0;1;0.0;5.0;10.0;5.0;14.857142857142858;2.0;0.0;5.0;7.0;5.0;15.142857142857142;0.0;9.4;-0.8;-3.12;Enrolled
1;1;1.0;9670;1;1;130.0;1;19;19;7;7;121.6;0;0;0;1;0;0;19.0;0;0.0;6.0;7.0;6.0;14.714285714285714;0.0;0.0;6.0;6.0;6.0;15.833333333333334;0.0;12.4;0.5;1.79;Graduate
1;15;1.0;9670;1;1;130.0;26;42;1;2;7;130.0;0;1;1;1;0;0;20.0;1;0.0;6.0;6.0;6.0;13.5;0.0;0.0;6.0;9.0;5.0;13.0;0.0;8.9;1.4;3.51;Graduate
1;18;1.0;9130;1;1;135.0;1;38;19;9;5;121.7;1;0;0;1;0;1;18.0;0;0.0;5.0;7.0;4.0;11.5;0.0;0.0;5.0;5.0;5.0;12.4;0.0;10.8;1.4;1.74;Graduate
1;7;1.0;9147;1;3;120.0;1;1;39;4;7;120.0;0;0;0;1;0;0;33.0;0;2.0;5.0;9.0;2.0;14.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;12.4;0.5;1.79;Dropout
1;1;1.0;9853;1;1;148.0;1;19;19;4;5;143.5;0;0;0;1;0;1;19.0;0;0.0;7.0;8.0;6.0;12.833333333333334;0.0;0.0;6.0;6.0;0.0;0.0;0.0;13.9;-0.3;0.79;Dropout
1;17;2.0;9556;1;1;136.0;1;1;1;9;9;128.3;0;0;0;1;0;1;18.0;0;0.0;7.0;7.0;7.0;13.428571428571429;0.0;0.0;8.0;8.0;8.0;14.75;0.0;15.5;2.8;-4.06;Graduate
1;17;1.0;9070;1;1;108.0;1;19;1;4;3;111.9;0;0;0;1;0;0;19.0;0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;8.9;1.4;3.51;Dropout
1;44;1.0;9003;1;39;140.0;1;38;38;6;3;140.0;0;0;0;1;0;0;19.0;0;0.0;6.0;18.0;3.0;11.666666666666666;0.0;0.0;6.0;14.0;4.0;11.5;0.0;15.5;2.8;-4.06;Enrolled
1;1;3.0;9773;1;1;153.0;1;3;1;2;8;137.6;1;0;0;1;0;0;18.0;0;0.0;6.0;6.0;6.0;16.0;0.0;0.0;6.0;7.0;6.0;14.333333333333334;0.0;12.4;0.5;1.79;Graduate
1;1;1.0;9238;1;1;135.0;1;19;19;9;5;135.0;1;0;0;1;0;0;20.0;0;0.0;6.0;6.0;6.0;13.833333333333334;0.0;0.0;6.0;6.0;6.0;11.833333333333334;0.0;10.8;1.4;1.74;Graduate
1;1;5.0;9500;1;1;146.0;1;19;37;7;7;133.8;1;0;0;1;0;0;19.0;0;0.0;8.0;9.0;8.0;13.2325;1.0;0.0;8.0;9.0;8.0;13.2325;1.0;9.4;-0.8;-3.12;Graduate
1;1;2.0;9773;1;1;130.0;1;19;19;9;9;126.9;1;0;0;1;1;1;18.0;0;0.0;6.0;6.0;6.0;14.0;0.0;0.0;6.0;6.0;6.0;14.166666666666666;0.0;9.4;-0.8;-3.12;Graduate
1;17;2.0;9254;1;1;113.0;1;1;2;5;3;106.7;1;0;1;1;1;1;19.0;0;0.0;6.0;14.0;2.0;10.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;13.9;-0.3;0.79;Dropout
1;43;1.0;8014;0;1;145.7;22;37;37;9;9;145.7;1;0;0;1;0;0;25.0;1;8.0;16.0;16.0;15.0;13.333333333333334;0.0;11.0;13.0;13.0;11.0;12.272727272727272;0.0;13.9;-0.3;0.79;Graduate
1;17;3.0;9070;1;1;145.0;1;3;3;4;4;153.1;1;0;0;1;0;1;20.0;0;0.0;6.0;6.0;6.0;12.5;0.0;0.0;6.0;6.0;6.0;14.333333333333334;0.0;12.7;3.7;-1.7;Enrolled
1;1;1.0;8014;0;1;126.0;1;38;37;5;5;118.7;0;0;0;1;0;0;19.0;0;0.0;6.0;6.0;6.0;12.5;0.0;0.0;6.0;6.0;6.0;11.5;0.0;12.7;3.7;-1.7;Graduate
1;17;1.0;9991;0;1;160.0;1;34;34;0;0;161.8;1;0;1;1;1;0;33.0;0;0.0;5.0;8.0;2.0;10.5;0.0;0.0;5.0;5.0;0.0;0.0;0.0;7.6;2.6;0.32;Dropout
1;18;4.0;9119;1;1;134.0;1;19;38;194;175;124.9;1;0;1;1;1;0;18.0;0;0.0;5.0;11.0;3.0;10.666666666666666;0.0;0.0;5.0;9.0;3.0;11.333333333333334;0.0;8.9;1.4;3.51;Enrolled
1;1;1.0;9119;1;1;163.0;1;19;37;5;8;150.8;1;0;0;1;1;0;18.0;0;0.0;5.0;9.0;4.0;10.5;0.0;0.0;5.0;11.0;2.0;10.5;3.0;7.6;2.6;0.32;Enrolled
1;15;1.0;9147;1;1;130.0;26;1;1;2;3;130.0;0;0;0;1;0;0;19.0;1;0.0;5.0;10.0;4.0;12.0;0.0;0.0;5.0;6.0;5.0;11.4;0.0;11.1;0.6;2.02;Graduate
1;1;2.0;171;1;1;165.0;1;3;3;2;2;163.6;1;0;0;1;0;0;18.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.4;0.5;1.79;Enrolled
1;43;1.0;9147;1;1;142.0;1;38;19;141;171;115.0;0;0;0;1;0;0;19.0;0;0.0;5.0;11.0;5.0;11.5;0.0;0.0;5.0;9.0;2.0;10.666666666666666;0.0;13.9;-0.3;0.79;Enrolled
1;1;1.0;9773;1;1;156.0;1;19;1;5;10;136.8;1;0;0;1;0;0;18.0;0;0.0;6.0;6.0;6.0;14.0;0.0;0.0;6.0;6.0;6.0;13.5;0.0;11.1;0.6;2.02;Dropout
1;17;5.0;9853;1;1;141.0;1;3;19;2;7;130.9;1;0;0;1;0;0;18.0;0;0.0;6.0;7.0;6.0;13.5;0.0;0.0;6.0;8.0;5.0;12.6;0.0;7.6;2.6;0.32;Graduate
1;1;3.0;9500;1;1;143.0;1;19;37;7;7;127.0;1;0;0;1;0;0;18.0;0;0.0;8.0;8.0;8.0;13.07375;0.0;0.0;8.0;8.0;8.0;13.07375;0.0;9.4;-0.8;-3.12;Graduate
2;39;1.0;9500;1;19;133.1;1;38;38;2;10;120.0;0;0;0;1;0;0;37.0;0;0.0;7.0;9.0;2.0;10.75;0.0;0.0;7.0;9.0;0.0;0.0;0.0;16.2;0.3;-0.92;Dropout
1;1;1.0;9238;1;1;133.0;1;38;1;2;4;126.0;0;0;0;1;0;0;20.0;0;0.0;6.0;11.0;1.0;12.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;9.4;-0.8;-3.12;Enrolled
1;1;1.0;9254;1;1;172.0;41;37;37;5;5;153.8;1;0;0;1;0;1;20.0;1;0.0;6.0;6.0;6.0;14.0;0.0;0.0;6.0;6.0;6.0;13.333333333333334;0.0;10.8;1.4;1.74;Graduate
1;15;1.0;9238;1;1;140.0;26;19;19;9;6;140.0;0;0;0;1;1;0;21.0;1;0.0;6.0;7.0;6.0;12.333333333333334;0.0;0.0;6.0;7.0;6.0;13.428571428571429;0.0;11.1;0.6;2.02;Graduate
1;17;1.0;9500;1;1;142.0;1;38;1;5;4;136.6;0;0;0;1;0;1;18.0;0;0.0;7.0;7.0;7.0;13.464285714285714;0.0;0.0;8.0;9.0;8.0;14.788888888888888;0.0;12.4;0.5;1.79;Graduate
1;39;1.0;8014;0;1;140.0;1;19;1;9;8;105.0;0;0;0;1;0;0;26.0;0;0.0;6.0;14.0;3.0;10.666666666666666;1.0;0.0;6.0;9.0;5.0;11.2;0.0;15.5;2.8;-4.06;Enrolled
1;39;1.0;9147;1;12;133.1;1;37;37;9;7;139.4;0;0;1;1;0;0;41.0;0;0.0;5.0;6.0;5.0;11.6;0.0;0.0;5.0;8.0;5.0;12.2;0.0;7.6;2.6;0.32;Enrolled
1;1;2.0;9773;1;1;148.0;1;19;1;3;9;140.0;1;0;0;1;0;1;18.0;0;0.0;6.0;6.0;6.0;13.666666666666666;0.0;0.0;6.0;6.0;6.0;14.666666666666666;0.0;16.2;0.3;-0.92;Graduate
1;1;4.0;9500;1;1;137.0;1;19;37;9;7;130.8;0;0;1;1;0;0;18.0;0;0.0;8.0;9.0;8.0;14.4025;1.0;0.0;8.0;9.0;8.0;14.4025;1.0;9.4;-0.8;-3.12;Graduate
1;1;1.0;9500;1;1;143.0;1;38;38;9;9;138.8;1;0;0;1;0;0;31.0;0;0.0;7.0;9.0;7.0;15.46875;0.0;0.0;8.0;8.0;8.0;16.3875;0.0;11.1;0.6;2.02;Graduate
1;1;1.0;9238;1;1;133.1;1;1;1;4;10;110.0;0;0;1;1;0;0;23.0;0;0.0;6.0;8.0;6.0;12.625;0.0;0.0;6.0;6.0;6.0;14.166666666666666;0.0;12.7;3.7;-1.7;Graduate
1;1;4.0;9500;1;1;138.0;1;37;19;9;9;127.8;1;0;0;1;0;0;19.0;0;0.0;7.0;7.0;6.0;14.983333333333334;0.0;0.0;7.0;7.0;6.0;14.983333333333334;0.0;7.6;2.6;0.32;Graduate
1;16;3.0;9773;1;1;138.0;1;37;38;4;9;134.2;1;0;0;1;0;1;20.0;0;0.0;6.0;6.0;6.0;15.0;0.0;0.0;6.0;6.0;6.0;13.0;0.0;11.1;0.6;2.02;Graduate
2;39;1.0;8014;0;1;150.0;1;37;37;7;5;143.0;0;0;0;1;0;0;40.0;0;5.0;9.0;9.0;9.0;15.88888888888889;0.0;3.0;7.0;7.0;7.0;14.142857142857142;0.0;12.7;3.7;-1.7;Graduate
1;44;1.0;9085;1;39;120.0;1;37;37;9;9;120.0;1;0;1;1;0;0;32.0;0;0.0;6.0;14.0;4.0;11.5;0.0;0.0;6.0;14.0;3.0;11.0;0.0;16.2;0.3;-0.92;Dropout
1;1;4.0;9254;1;1;110.0;1;37;37;9;7;113.2;1;0;0;1;0;0;24.0;0;0.0;6.0;14.0;2.0;10.5;0.0;0.0;6.0;11.0;1.0;10.0;0.0;10.8;1.4;1.74;Dropout
1;17;4.0;9500;1;1;146.0;1;19;37;5;8;135.8;1;0;0;1;0;0;18.0;0;0.0;7.0;7.0;6.0;13.983333333333334;0.0;0.0;7.0;7.0;6.0;13.983333333333334;0.0;7.6;2.6;0.32;Graduate
1;1;1.0;9238;1;1;148.0;1;37;37;9;9;143.5;0;0;0;1;0;0;18.0;0;0.0;6.0;6.0;6.0;13.0;0.0;0.0;6.0;6.0;6.0;12.833333333333334;0.0;10.8;1.4;1.74;Graduate
1;1;1.0;9238;1;1;145.0;1;19;37;4;7;148.9;1;0;0;1;0;1;18.0;0;0.0;6.0;6.0;6.0;13.666666666666666;0.0;0.0;6.0;6.0;6.0;13.0;0.0;10.8;1.4;1.74;Graduate
1;39;1.0;9003;1;1;133.1;1;38;38;4;7;115.6;1;0;0;0;0;0;27.0;0;0.0;6.0;8.0;0.0;0.0;0.0;0.0;6.0;8.0;0.0;0.0;0.0;15.5;2.8;-4.06;Dropout
1;1;1.0;9147;1;1;160.0;1;38;37;9;5;159.3;0;0;0;1;0;0;18.0;0;0.0;5.0;5.0;5.0;14.4;0.0;0.0;5.0;5.0;5.0;15.4;0.0;7.6;2.6;0.32;Graduate
1;39;1.0;9991;0;1;150.0;1;19;37;9;8;138.5;0;0;0;1;0;0;26.0;0;0.0;5.0;10.0;4.0;12.0;0.0;0.0;5.0;9.0;4.0;11.25;0.0;12.7;3.7;-1.7;Enrolled
1;1;1.0;9853;1;1;130.0;1;19;12;9;4;133.2;1;0;0;1;0;0;19.0;0;0.0;6.0;6.0;6.0;14.166666666666666;0.0;0.0;6.0;7.0;6.0;13.666666666666666;0.0;7.6;2.6;0.32;Graduate
1;17;2.0;8014;0;1;120.0;1;37;34;0;0;117.6;1;0;0;1;0;0;19.0;0;0.0;6.0;8.0;5.0;12.2;0.0;0.0;6.0;7.0;6.0;12.0;0.0;7.6;2.6;0.32;Graduate
1;18;2.0;9147;1;1;115.0;1;1;37;5;5;108.7;1;0;0;1;0;0;21.0;0;0.0;5.0;8.0;3.0;12.0;1.0;0.0;5.0;9.0;3.0;12.666666666666666;0.0;9.4;-0.8;-3.12;Enrolled
1;1;4.0;9147;1;1;133.1;1;1;19;4;6;106.0;1;0;0;1;0;0;24.0;0;0.0;5.0;11.0;2.0;10.5;0.0;0.0;5.0;14.0;1.0;11.0;0.0;12.7;3.7;-1.7;Enrolled
1;17;1.0;9853;1;1;120.0;1;37;37;9;10;122.6;0;0;0;1;0;0;20.0;0;0.0;6.0;8.0;3.0;12.333333333333334;0.0;0.0;6.0;11.0;2.0;10.5;0.0;12.7;3.7;-1.7;Dropout
1;1;4.0;9853;1;1;134.0;1;19;1;5;9;127.4;1;0;0;1;0;0;18.0;0;0.0;6.0;7.0;5.0;12.2;0.0;0.0;6.0;7.0;5.0;12.2;0.0;10.8;1.4;1.74;Enrolled
1;39;1.0;9003;1;1;133.1;1;19;19;9;9;100.0;0;0;0;1;0;0;30.0;0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;11.1;0.6;2.02;Dropout
1;1;1.0;9853;1;1;133.1;1;19;37;9;9;95.0;1;0;1;0;0;0;22.0;0;0.0;7.0;10.0;6.0;11.5;0.0;0.0;7.0;8.0;6.0;13.166666666666666;0.0;11.1;0.6;2.02;Enrolled
1;7;1.0;9147;1;3;130.0;1;37;19;9;8;130.0;0;0;0;1;0;0;21.0;0;4.0;9.0;9.0;9.0;10.88888888888889;0.0;3.0;10.0;18.0;10.0;11.615384615384617;0.0;10.8;1.4;1.74;Graduate
1;39;1.0;9556;1;1;120.0;1;19;19;4;5;122.8;0;0;0;1;0;0;26.0;0;0.0;7.0;12.0;6.0;12.166666666666666;0.0;0.0;8.0;8.0;8.0;11.675;0.0;13.9;-0.3;0.79;Dropout
1;17;1.0;9147;1;1;115.0;1;19;19;7;7;115.0;1;0;0;1;0;0;23.0;0;0.0;5.0;7.0;2.0;10.0;1.0;0.0;5.0;9.0;1.0;12.0;0.0;9.4;-0.8;-3.12;Enrolled
1;17;1.0;9070;1;1;135.0;1;19;37;5;9;145.9;0;0;0;1;0;1;18.0;0;0.0;6.0;6.0;6.0;12.666666666666666;0.0;0.0;6.0;6.0;6.0;12.166666666666666;0.0;16.2;0.3;-0.92;Graduate
1;1;1.0;9070;1;1;133.1;1;1;37;5;9;143.0;1;0;1;1;0;0;21.0;0;0.0;6.0;9.0;5.0;11.4;0.0;0.0;6.0;8.0;5.0;12.2;0.0;12.7;3.7;-1.7;Dropout
1;43;1.0;171;1;1;145.0;1;19;38;9;9;100.0;0;0;0;1;0;1;18.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.9;-0.3;0.79;Dropout
1;17;3.0;9085;1;1;130.0;1;19;37;5;5;121.3;1;0;0;1;0;0;21.0;0;0.0;5.0;14.0;2.0;13.0;2.0;0.0;5.0;8.0;4.0;12.0;1.0;9.4;-0.8;-3.12;Enrolled
1;17;3.0;9853;1;1;118.0;1;38;38;7;7;121.2;1;0;0;1;0;0;18.0;0;0.0;6.0;8.0;5.0;13.4;0.0;0.0;6.0;7.0;5.0;12.0;0.0;7.6;2.6;0.32;Enrolled
1;17;3.0;9853;1;1;138.0;1;37;37;5;9;125.1;1;1;0;1;0;1;19.0;0;0.0;6.0;6.0;6.0;13.5;0.0;0.0;6.0;8.0;5.0;12.8;0.0;12.7;3.7;-1.7;Dropout
1;17;1.0;9254;1;1;122.0;1;1;1;4;9;112.9;1;0;0;1;0;0;22.0;0;0.0;6.0;14.0;4.0;12.25;0.0;0.0;6.0;11.0;3.0;11.333333333333334;0.0;7.6;2.6;0.32;Enrolled
1;1;3.0;9238;1;1;126.0;1;38;19;5;8;120.8;1;0;0;1;0;0;19.0;0;0.0;6.0;7.0;6.0;12.285714285714286;0.0;0.0;6.0;7.0;6.0;12.833333333333334;0.0;12.4;0.5;1.79;Graduate
